,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
801,AKX,2022-10-31,2022-11-16,16,Monday,665415,GBP,53268,499996,476022,0.10653685229481835,8.936359540437035,0.9520516164129313,25-30,B,bwoods,luisjohnson@example.com,Alex Brooks,M,43
802,KTR,2023-04-04,2023-12-09,249,Tuesday,944731,EUR,21297,500001,329913,0.042593914812170376,15.491055078180025,0.6598246803506393,35-55,F,bwoods,luisjohnson@example.com,Alex Brooks,M,43
803,BYU,2023-10-04,2024-03-19,167,Wednesday,390986,USD,40021,500000,215696,0.080042,5.389570475500363,0.431392,20-25,F,bwoods,luisjohnson@example.com,Alex Brooks,M,43
804,BYU,2023-03-07,2023-11-09,247,Tuesday,647530,USD,14250,500001,477030,0.028499943000114,33.47578947368421,0.9540580918838162,40-45,F,kathryn98,howardlori@example.net,Kyle King,M,55
805,GRZ,2023-04-10,2024-07-12,459,Monday,965750,GBP,40855,500002,116489,0.08170967316130735,2.8512789132297147,0.23297706809172763,35-55,F,kathryn98,howardlori@example.net,Kyle King,M,55
806,KTR,2022-12-25,2023-10-03,282,Sunday,194858,GBP,28518,500002,62878,0.057035771856912575,2.204853075250719,0.12575549697801208,30-55,M,kathryn98,howardlori@example.net,Kyle King,M,55
807,KTR,2022-06-28,2023-06-28,365,Tuesday,983371,USD,21869,500001,589091,0.04373791252417495,26.937262792080112,1.1781796436407128,45-50,F,kathryn98,howardlori@example.net,Kyle King,M,55
808,BYU,2022-12-20,2024-09-18,638,Tuesday,347916,EUR,80021,499999,220636,0.16004232008464017,2.75722622811512,0.4412728825457651,30-35,F,floressuzanne,mgray@example.com,Katherine Ferguson,F,49
809,AKX,2024-04-05,2024-07-25,111,Friday,751211,USD,80312,499996,391408,0.16062528500228002,4.873592987349338,0.7828222625781006,40-60,F,floressuzanne,mgray@example.com,Katherine Ferguson,F,49
810,KTR,2022-08-12,2024-01-08,514,Friday,932173,GBP,27466,499999,568077,0.05493210986421973,20.682917061093715,1.1361562723125447,25-40,B,floressuzanne,mgray@example.com,Katherine Ferguson,F,49
811,BYU,2024-01-06,2024-03-02,56,Saturday,865479,GBP,21309,500002,199390,0.042617829528681886,9.357079168426486,0.39877840488638044,35-55,M,floressuzanne,mgray@example.com,Katherine Ferguson,F,49
812,BYU,2022-09-09,2023-09-26,382,Friday,447048,EUR,33888,499999,420583,0.0677761355522711,12.410971435316336,0.8411676823353647,45-70,M,rebecca01,melody42@example.net,Crystal Harris,F,50
813,AKX,2023-11-14,2024-03-15,122,Tuesday,261406,EUR,12044,500003,136166,0.024087855472867164,11.305712387910994,0.2723303660178039,25-35,F,rebecca01,melody42@example.net,Crystal Harris,F,50
814,GRZ,2022-07-08,2022-09-28,82,Friday,982877,USD,68480,500004,789023,0.13695890432876537,11.521948014018692,1.578033375732994,40-60,B,rebecca01,melody42@example.net,Crystal Harris,F,50
815,KTR,2024-03-28,2026-02-01,675,Thursday,471153,EUR,77934,500001,259806,0.15586768826462347,3.3336669489568096,0.5196109607780784,35-50,B,rebecca01,melody42@example.net,Crystal Harris,F,50
816,GRZ,2023-01-14,2023-07-07,174,Saturday,649311,GBP,14486,499999,439973,0.02897205794411589,30.372290487367113,0.8799477598955198,25-35,F,rebecca01,melody42@example.net,Crystal Harris,F,50
817,BYU,2023-01-11,2023-03-02,50,Wednesday,362061,EUR,85238,499997,2871,0.17047702286213717,0.03368216053872686,0.005742034452206713,40-45,F,mcgeejoshua,zjennings@example.net,Amber Alvarez,F,80
818,KTR,2022-10-20,2023-04-09,171,Thursday,480182,GBP,26036,499999,427597,0.052072104144208285,16.42329850975572,0.8551957103914208,20-45,M,mcgeejoshua,zjennings@example.net,Amber Alvarez,F,80
819,KTR,2022-12-01,2024-09-22,661,Thursday,964436,EUR,22463,500001,614567,0.044925910148179704,27.359079374972175,1.2291315417369166,45-70,B,mcgeejoshua,zjennings@example.net,Amber Alvarez,F,80
820,BYU,2022-10-07,2024-01-29,479,Friday,748776,GBP,63367,499999,332026,0.12673425346850695,5.239730459071756,0.6640533281066562,30-50,F,mcgeejoshua,zjennings@example.net,Amber Alvarez,F,80
821,GRZ,2024-01-02,2024-01-27,25,Tuesday,966720,EUR,28516,499995,571756,0.057032570325703254,20.050357693926216,1.1435234352343524,30-50,M,mcgeejoshua,zjennings@example.net,Amber Alvarez,F,80
822,AKX,2022-08-05,2022-09-02,28,Friday,860752,EUR,48721,499998,240604,0.09744238976955907,4.938404384146467,0.4812099248396994,30-50,M,cowantracy,brandonthornton@example.org,Laurie Goodwin,F,74
823,GRZ,2022-10-25,2024-05-05,558,Tuesday,745774,USD,20485,499997,242256,0.04097024582147493,11.826019038320723,0.48451490708944256,25-50,M,cowantracy,brandonthornton@example.org,Laurie Goodwin,F,74
824,GRZ,2022-05-14,2023-09-04,478,Saturday,837669,GBP,36195,500001,64129,0.07238985522028955,1.7717640558088135,0.12825774348451302,45-55,B,cowantracy,brandonthornton@example.org,Laurie Goodwin,F,74
825,KTR,2022-09-22,2022-12-19,88,Thursday,874251,USD,20152,499998,504391,0.04030416121664487,25.0293271139341,1.0087860351441407,35-55,M,annette68,aaron75@example.org,Sara Lee,F,28
826,AKX,2022-07-23,2024-05-31,678,Saturday,468391,GBP,55002,500001,226343,0.11000377999244002,4.115177629904367,0.4526850946298107,45-50,F,annette68,aaron75@example.org,Sara Lee,F,28
827,GRZ,2023-10-09,2024-01-11,94,Monday,894076,USD,26859,499999,236204,0.05371810743621487,8.79422167616069,0.47240894481788964,35-45,M,annette68,aaron75@example.org,Sara Lee,F,28
828,AKX,2023-06-10,2023-08-09,60,Saturday,950773,GBP,38753,499998,866487,0.0775063100252401,22.35922380202823,1.7329809319237277,20-25,M,annette68,aaron75@example.org,Sara Lee,F,28
829,AKX,2023-04-08,2024-02-26,324,Saturday,59277,USD,34786,500000,51661,0.069572,1.485108951877192,0.103322,25-45,F,annette68,aaron75@example.org,Sara Lee,F,28
830,AKX,2023-01-02,2024-04-30,484,Monday,143328,GBP,30649,499999,115875,0.061298122596245196,3.7807106267741197,0.231750463500927,30-50,M,john76,monica08@example.org,Pamela Anderson,F,49
831,KTR,2022-05-29,2023-11-05,525,Sunday,330071,GBP,36903,500000,317506,0.073806,8.603799149120668,0.635012,25-35,M,john76,monica08@example.org,Pamela Anderson,F,49
832,BYU,2022-09-30,2023-02-18,141,Friday,303705,GBP,36716,499997,33069,0.07343244059464357,0.900670007626103,0.06613839683038099,30-45,F,john76,monica08@example.org,Pamela Anderson,F,49
833,GRZ,2023-10-07,2024-05-05,211,Saturday,674442,EUR,55568,500000,395916,0.111136,7.1248920241865825,0.791832,35-50,F,john76,monica08@example.org,Pamela Anderson,F,49
834,GRZ,2023-10-14,2024-06-12,242,Saturday,82191,EUR,1867,499999,39443,0.003734007468014936,21.126405998928764,0.07888615777231554,30-45,B,john76,monica08@example.org,Pamela Anderson,F,49
835,BYU,2022-06-27,2022-12-20,176,Monday,248302,EUR,25395,500000,10986,0.05079,0.4326048434731246,0.021972,25-50,F,john76,monica08@example.org,Pamela Anderson,F,49
836,KTR,2023-03-11,2023-12-20,284,Saturday,579606,GBP,25669,499998,383287,0.05133820535282141,14.931902294596595,0.7665770663082653,30-35,M,john76,monica08@example.org,Pamela Anderson,F,49
837,GRZ,2023-08-09,2025-05-18,648,Wednesday,871187,GBP,44287,500001,583354,0.0885738228523543,13.17212726082146,1.1667056665886668,45-60,M,john76,monica08@example.org,Pamela Anderson,F,49
838,AKX,2023-09-18,2025-02-02,503,Monday,557648,USD,32206,500000,316019,0.064412,9.812426255977147,0.632038,35-55,F,jennifer50,markthomas@example.com,Gregory Collins,M,38
839,GRZ,2022-05-01,2022-07-05,65,Sunday,464727,EUR,58163,499998,176792,0.11632646530586123,3.0395956192080877,0.35358541434165736,45-65,M,jennifer50,markthomas@example.com,Gregory Collins,M,38
840,AKX,2023-10-25,2023-12-24,60,Wednesday,888396,EUR,49973,499998,38066,0.09994639978559915,0.7617313349208573,0.07613230452921811,30-50,B,jennifer50,markthomas@example.com,Gregory Collins,M,38
841,BYU,2023-06-06,2024-01-09,217,Tuesday,165253,EUR,44941,499999,101347,0.08988217976435953,2.255112258294208,0.20269440538881078,30-35,F,jennifer50,markthomas@example.com,Gregory Collins,M,38
842,BYU,2023-06-23,2024-08-21,425,Friday,764833,GBP,34231,499998,548960,0.0684622738490954,16.036925593760042,1.0979243916975667,40-55,F,ronaldnelson,james84@example.com,Alyssa Gonzalez,F,48
843,GRZ,2022-09-15,2023-05-30,257,Thursday,359121,GBP,24897,499998,251322,0.04979419917679671,10.094469213158211,0.5026460105840423,30-40,M,ronaldnelson,james84@example.com,Alyssa Gonzalez,F,48
844,GRZ,2023-01-05,2024-11-10,675,Thursday,56082,GBP,20169,500003,4331,0.04033775797345216,0.21473548515047847,0.00866194802831183,45-65,M,ronaldnelson,james84@example.com,Alyssa Gonzalez,F,48
845,GRZ,2022-10-29,2023-04-29,182,Saturday,79593,EUR,37211,500001,77977,0.0744218511562977,2.0955362661578567,0.1559536880926238,40-60,F,michelle36,carol48@example.net,Tracy Smith,F,29
846,KTR,2023-05-08,2024-08-29,479,Monday,904017,GBP,76548,499998,459209,0.15309661238644953,5.998967967811047,0.9184216736866947,25-40,M,michelle36,carol48@example.net,Tracy Smith,F,29
847,BYU,2023-08-26,2023-11-23,89,Saturday,345195,USD,59845,499998,171255,0.11969047876191505,2.8616425766563625,0.34251137004548016,20-30,F,michelle36,carol48@example.net,Tracy Smith,F,29
848,AKX,2023-04-26,2023-08-16,112,Wednesday,124360,USD,32300,499997,22564,0.06460038760232562,0.6985758513931889,0.04512827076962462,40-60,F,michelle36,carol48@example.net,Tracy Smith,F,29
849,KTR,2022-11-12,2024-08-08,635,Saturday,988449,USD,28515,500000,168193,0.05703,5.898404348588462,0.336386,25-35,M,michelle36,carol48@example.net,Tracy Smith,F,29
850,BYU,2022-08-31,2023-10-02,397,Wednesday,746959,USD,62047,500002,727580,0.1240935036259855,11.726272019598047,1.4551541793832825,30-35,B,michelle36,carol48@example.net,Tracy Smith,F,29
851,GRZ,2023-02-18,2023-07-17,149,Saturday,459187,EUR,17871,499999,325668,0.03574207148414297,18.223266745005876,0.6513373026746053,30-45,F,michelle36,carol48@example.net,Tracy Smith,F,29
852,GRZ,2023-05-12,2023-09-14,125,Friday,783333,EUR,20388,499999,613465,0.040776081552163106,30.089513439278008,1.2269324538649078,35-50,F,melissamills,tweeks@example.com,Matthew Douglas,M,57
853,BYU,2024-04-08,2025-01-06,273,Monday,983284,GBP,42710,499997,403077,0.08542051252307514,9.437532193865605,0.8061588369530217,25-45,B,melissamills,tweeks@example.com,Matthew Douglas,M,57
854,AKX,2023-07-03,2023-09-12,71,Monday,439795,EUR,27700,499998,49981,0.0554002216008864,1.8043682310469313,0.0999623998495994,20-35,F,melissamills,tweeks@example.com,Matthew Douglas,M,57
855,AKX,2023-11-02,2025-02-11,467,Thursday,390885,GBP,44085,500000,340820,0.08817,7.730974254281501,0.68164,35-60,F,melissamills,tweeks@example.com,Matthew Douglas,M,57
856,BYU,2022-07-03,2023-10-14,468,Sunday,602903,GBP,48316,499999,27351,0.09663219326438653,0.566085768689461,0.05470210940421881,25-35,B,cperez,eric60@example.org,Jessica Yang,F,37
857,AKX,2022-05-10,2022-08-25,107,Tuesday,776805,USD,27305,500001,325676,0.05460989078021844,11.927339315143746,0.6513506972986054,45-50,M,cperez,eric60@example.org,Jessica Yang,F,37
858,BYU,2022-06-22,2023-05-29,341,Wednesday,770167,GBP,54341,499997,267849,0.10868265209591257,4.929040687510351,0.5357012142072852,45-60,B,cperez,eric60@example.org,Jessica Yang,F,37
859,KTR,2023-06-16,2023-09-14,90,Friday,254524,EUR,30224,499999,183181,0.06044812089624179,6.060779512969825,0.36636273272546543,45-55,M,cperez,eric60@example.org,Jessica Yang,F,37
860,GRZ,2022-11-03,2024-05-16,560,Thursday,470635,USD,29363,500001,433639,0.0587258825482349,14.768211694990294,0.867276265447469,40-65,M,milesgabrielle,erichardson@example.org,Patrick Clay,M,66
861,GRZ,2022-11-13,2024-10-26,713,Sunday,694276,USD,8730,499996,552368,0.01746013968111745,63.27239404352807,1.1047448379587037,45-55,B,milesgabrielle,erichardson@example.org,Patrick Clay,M,66
862,GRZ,2023-10-08,2025-04-29,569,Sunday,887720,GBP,24873,500003,706104,0.049745701525790845,28.3883729345073,1.4121995268028391,40-45,F,milesgabrielle,erichardson@example.org,Patrick Clay,M,66
863,AKX,2023-02-15,2024-03-12,391,Wednesday,821969,GBP,67477,500002,221898,0.13495346018615925,3.2884983031255093,0.4437942248231007,40-65,M,paul50,lsherman@example.com,Larry Turner,M,35
864,KTR,2023-12-11,2025-08-04,602,Monday,279234,EUR,28875,499996,154108,0.05775046200369603,5.337073593073593,0.308218465747726,25-30,M,paul50,lsherman@example.com,Larry Turner,M,35
865,AKX,2024-04-23,2024-10-10,170,Tuesday,147336,EUR,53889,499999,64616,0.1077782155564311,1.1990573215312958,0.12923225846451694,25-30,F,paul50,lsherman@example.com,Larry Turner,M,35
866,AKX,2022-05-18,2022-11-18,184,Wednesday,92649,EUR,1549,499999,30742,0.003098006196012392,19.8463524854745,0.06148412296824594,45-65,F,paul50,lsherman@example.com,Larry Turner,M,35
867,GRZ,2023-06-02,2024-03-18,290,Friday,843680,USD,58512,499997,547454,0.1170247021482129,9.356268799562482,1.094914569487417,25-45,B,paul50,lsherman@example.com,Larry Turner,M,35
868,KTR,2023-10-25,2024-03-16,143,Wednesday,919489,EUR,38805,499996,142804,0.07761062088496708,3.680041231800026,0.2856102848822791,25-50,B,paul50,lsherman@example.com,Larry Turner,M,35
869,AKX,2022-11-22,2024-09-12,660,Tuesday,938656,GBP,63738,499997,48525,0.12747676486058918,0.7613197778405347,0.09705058230349382,20-40,B,paul50,lsherman@example.com,Larry Turner,M,35
870,BYU,2022-05-03,2023-06-23,416,Tuesday,212512,USD,34840,499999,48476,0.06968013936027873,1.3913892078071182,0.0969521939043878,40-50,B,paul50,lsherman@example.com,Larry Turner,M,35
871,GRZ,2023-09-30,2023-10-14,14,Saturday,69011,USD,32559,500000,26813,0.065118,0.8235203783899997,0.053626,35-40,B,reidelizabeth,bryan30@example.com,Douglas Love,M,20
872,BYU,2022-06-18,2022-11-12,147,Saturday,236463,EUR,46444,500001,26845,0.09288781422437155,0.5780079235207992,0.05368989262021476,25-30,M,reidelizabeth,bryan30@example.com,Douglas Love,M,20
873,BYU,2022-12-19,2024-06-25,554,Monday,168192,USD,53380,500000,15280,0.10676,0.28624953165979766,0.03056,25-30,F,reidelizabeth,bryan30@example.com,Douglas Love,M,20
874,KTR,2023-11-01,2024-06-20,232,Wednesday,640777,EUR,20153,500000,280561,0.040306,13.921550141418152,0.561122,25-30,B,reidelizabeth,bryan30@example.com,Douglas Love,M,20
875,KTR,2022-12-29,2023-07-08,191,Thursday,316249,USD,15843,499997,305277,0.0316861901171407,19.268888468093163,0.61055766334598,35-50,M,reidelizabeth,bryan30@example.com,Douglas Love,M,20
876,AKX,2022-12-27,2024-12-23,727,Tuesday,32628,GBP,21361,500001,24193,0.04272191455617089,1.1325780628247741,0.04838590322819354,30-40,B,reidelizabeth,bryan30@example.com,Douglas Love,M,20
877,KTR,2023-01-06,2023-07-13,188,Friday,277610,USD,68028,499999,236264,0.13605627211254423,3.4730405127300523,0.4725289450578901,45-65,F,reidelizabeth,bryan30@example.com,Douglas Love,M,20
878,BYU,2022-08-16,2024-02-24,557,Tuesday,433064,GBP,32324,499996,126234,0.06464851718813751,3.905271624798911,0.2524700197601581,35-60,F,reidelizabeth,bryan30@example.com,Douglas Love,M,20
879,AKX,2023-09-07,2024-05-11,247,Thursday,317979,USD,44464,499999,264729,0.08892817785635572,5.9537828355523565,0.5294590589181178,45-70,F,martinelizabeth,lunamichael@example.com,Michael Blair,M,73
880,BYU,2022-09-01,2024-07-15,683,Thursday,199175,USD,14406,500000,185227,0.028812,12.85762876579203,0.370454,40-50,F,martinelizabeth,lunamichael@example.com,Michael Blair,M,73
881,AKX,2022-06-04,2023-07-08,399,Saturday,284469,USD,32503,499999,284104,0.06500613001226002,8.740854690336276,0.5682091364182729,35-55,F,martinelizabeth,lunamichael@example.com,Michael Blair,M,73
882,KTR,2022-09-18,2022-10-17,29,Sunday,967677,GBP,64300,500001,946518,0.1285997428005144,14.720342146189736,1.8930322139355722,25-50,B,martinelizabeth,lunamichael@example.com,Michael Blair,M,73
883,BYU,2022-08-27,2023-01-01,127,Saturday,27565,GBP,32540,499996,10255,0.06508052064416515,0.3151505838967425,0.020510164081312652,20-45,M,martinelizabeth,lunamichael@example.com,Michael Blair,M,73
884,GRZ,2023-03-12,2023-12-23,286,Sunday,158103,GBP,16684,500001,41911,0.033367933264133474,2.5120474706305442,0.0838218323563353,45-70,B,jonathangardner,mark93@example.net,Ashley Harris,F,21
885,AKX,2023-10-30,2025-08-23,663,Monday,21381,USD,14117,499999,15811,0.028234056468112938,1.1199971665367996,0.03162206324412649,45-60,M,jonathangardner,mark93@example.net,Ashley Harris,F,21
886,AKX,2022-05-17,2022-05-30,13,Tuesday,510177,GBP,77327,500001,503848,0.1546536906926186,6.515809484397429,1.0076939846120307,35-45,F,jonathangardner,mark93@example.net,Ashley Harris,F,21
887,GRZ,2023-02-14,2023-10-18,246,Tuesday,712702,USD,36592,500000,159784,0.073184,4.366637516397026,0.319568,45-60,F,jonathangardner,mark93@example.net,Ashley Harris,F,21
888,BYU,2022-10-09,2024-07-29,659,Sunday,365495,GBP,72669,500003,175501,0.14533712797723214,2.4150738279046085,0.35099989400063597,30-50,B,jonathangardner,mark93@example.net,Ashley Harris,F,21
889,KTR,2023-01-13,2023-10-17,277,Friday,351829,GBP,60912,500003,325878,0.12182326906038564,5.349980299448385,0.6517520894874631,30-50,M,andrew40,shannon38@example.net,Alexander Baker,M,84
890,KTR,2022-07-08,2023-01-26,202,Friday,389994,GBP,33548,499999,237678,0.06709613419226838,7.084714439012758,0.47535695071390144,25-35,F,andrew40,shannon38@example.net,Alexander Baker,M,84
891,KTR,2023-10-13,2024-11-13,397,Friday,523679,EUR,24809,500003,152645,0.04961770229378624,6.15280744890967,0.30528816827099037,45-60,B,andrew40,shannon38@example.net,Alexander Baker,M,84
892,KTR,2023-02-16,2024-01-11,329,Thursday,155859,GBP,36711,500000,22307,0.073422,0.6076380376453924,0.044614,45-55,B,andrew40,shannon38@example.net,Alexander Baker,M,84
893,BYU,2022-10-09,2024-03-29,537,Sunday,966355,GBP,67251,500000,757636,0.134502,11.265795304159045,1.515272,30-45,M,andrew40,shannon38@example.net,Alexander Baker,M,84
894,BYU,2022-06-01,2022-11-10,162,Wednesday,173577,EUR,78407,500002,231,0.15681337274650903,0.0029461655209356307,0.00046199815200739195,20-25,B,andrew40,shannon38@example.net,Alexander Baker,M,84
895,GRZ,2023-03-27,2024-05-05,405,Monday,318040,GBP,14946,499999,141291,0.02989205978411957,9.45343235648334,0.2825825651651303,40-60,F,troy30,schmidtmatthew@example.com,Laura Byrd,F,77
896,BYU,2023-10-02,2024-01-05,95,Monday,619650,EUR,54144,500002,166601,0.1082875668497326,3.0769983747044916,0.3332006671973312,40-45,B,troy30,schmidtmatthew@example.com,Laura Byrd,F,77
897,KTR,2022-07-08,2023-07-10,367,Friday,980292,USD,63316,500000,523295,0.126632,8.264814580832649,1.04659,40-65,M,troy30,schmidtmatthew@example.com,Laura Byrd,F,77
898,KTR,2024-03-09,2025-10-04,574,Saturday,261819,EUR,62221,500000,219527,0.124442,3.5281818035711416,0.439054,40-65,M,troy30,schmidtmatthew@example.com,Laura Byrd,F,77
899,BYU,2023-06-18,2023-07-04,16,Sunday,866920,GBP,63204,499998,48831,0.12640850563402253,0.7725935067400798,0.0976623906495626,35-55,F,troy30,schmidtmatthew@example.com,Laura Byrd,F,77
900,AKX,2022-09-05,2023-09-12,372,Monday,619068,GBP,20810,499996,194597,0.0416203329626637,9.35112926477655,0.3891971135769086,40-55,B,troy30,schmidtmatthew@example.com,Laura Byrd,F,77
901,AKX,2024-02-12,2025-05-24,467,Monday,447216,USD,55340,500000,45009,0.11068,0.8133176725695699,0.090018,40-45,B,troy30,schmidtmatthew@example.com,Laura Byrd,F,77
902,BYU,2022-11-03,2024-09-10,677,Thursday,549141,USD,61073,500001,306202,0.12214575570848858,5.013704910516922,0.6124027751944496,25-45,M,terrycindy,emily94@example.net,Emily Schwartz,F,68
903,GRZ,2023-07-02,2025-02-14,593,Sunday,735943,USD,65648,499999,462254,0.1312962625925252,7.0414026322203265,0.924509849019698,30-55,B,terrycindy,emily94@example.net,Emily Schwartz,F,68
904,KTR,2023-12-25,2025-01-05,377,Monday,783961,USD,46878,499995,395663,0.0937569375693757,8.440270489355347,0.7913339133391334,35-55,F,terrycindy,emily94@example.net,Emily Schwartz,F,68
905,GRZ,2022-06-29,2022-10-08,101,Wednesday,790284,EUR,24944,499998,613364,0.04988819955279821,24.589640795381655,1.2267329069316277,35-40,M,terrycindy,emily94@example.net,Emily Schwartz,F,68
